supreme_court_of_the_united_states/documents/0010290692264ebd.xml	It was well established in 1989 when Union Gas was decided that the Eleventh Amendment stood for the constitutional principle that state sovereign immunity limited the federal courts' jurisdiction under Article III. The text of the Amendment itself is clear enough on this point: "The Judicial power of the United States shall not be construed to extend to any suit .
supreme_court_of_the_united_states/documents/0010290692264ebd.xml	It is well established that when a habeas corpus petitioner sues a state official alleging detention in violation of federal law and seeking the prospective remedy of release from custody, it is the doctrine identified in Ex parte Young that allows the petitioner to evade the jurisdictional bar of the Eleventh Amendment (or, more properly, the Hans doctrine).
supreme_court_of_the_united_states/documents/0026e46ee7655a95.xml	It is a well settled rule in equity, that all persons coming into possession of trust property, with notice of the trust, shall be considered as trustees, and bound, with respect to that special property, to the execution of the trust.
supreme_court_of_the_united_states/documents/004d756237bd4aa1.xml	It is well established that "[t]he party seeking to uphold a restriction on commercial speech carries the burden of justifying it."
supreme_court_of_the_united_states/documents/006c8fcfd4084696.xml	It is well settled, that wherever the purposes of a trust have been satisfied, or cannot be executed, that the estate reverts to the heir at law.
supreme_court_of_the_united_states/documents/00862f585c1ba87b.xml	It is well settled that a transfer of a right such as Morgan acquired is not an assignment, nor such a grant of exclusive right as the statute speaks of, but is a mere license.
supreme_court_of_the_united_states/documents/00e6438817c44e2f.xml	It is well settled that mandamus will not issue until the officer against whom it is asked is in default; and he is not in default until he has been in a condition to perform the act desired, and has, after demand by the party who has the right to have it performed, refused to perform it.
supreme_court_of_the_united_states/documents/00edc1d862ebb64f.xml	It is a well-established rule of law, that parol evidence cannot change or vary the written calls in a deed or grant, nor supply calls and boundaries where none are given in the deed.
supreme_court_of_the_united_states/documents/02ba61ff9ecf9c16.xml	It is well established that the defendant has the right to testify on his own behalf, a right we have found essential to our adversary system.
supreme_court_of_the_united_states/documents/033b4dc524f45617.xml	It is a well settled principle, that the statute of limitations does not run against a state.
supreme_court_of_the_united_states/documents/033b4dc524f45617.xml	It is a well settled principle, that the statute of limitations does not run against a state.
supreme_court_of_the_united_states/documents/037242d233e3f54d.xml	It is well settled that there is no error in refusing to give a correct charge precisely as requested, provided the instruction actually given fairly covers and includes the instruction asked.
supreme_court_of_the_united_states/documents/040e1cb52b420766.xml	It is well established that an unsuccessful litigant does not moot his case by complying with an unfavorable judgment pending the disposition of his appeal.
supreme_court_of_the_united_states/documents/042caf555cfb63f4.xml	It is a well-settled rule, that where a person is charged with a high offence, he may be convicted of a lower one of the same class.
supreme_court_of_the_united_states/documents/04472cc901c5a00c.xml	It is well established in Louisiana that if the defendant goes to trial on a petition defective in this particular he waives the objection.
supreme_court_of_the_united_states/documents/04a94fd4d2e38a31.xml	It is the well-settled rule of this court, to which it has steadily adhered, that no rehearing is granted unless some member of the court who concurred in the judgment, expresses Page 282 a desire for it, and not then unless the proposition receives the support of a majority of the court.
supreme_court_of_the_united_states/documents/04aba999ddf7c5e5.xml	It is well settled that memoranda are inadmissible to refresh the memory of a witness, unless reduced to writing at or shortly after the time of the transaction, and while it must have been fresh in his memory.
supreme_court_of_the_united_states/documents/04b478ab11f57498.xml	It is a well-settled principle of law that in construing government grants, the courts will construe them most strongly against the grantee, and in favor of the grantor; that if the terms of the grant are ambiguous, or admit of different meanings, that meaning which is most favorable to the government will be adopted, and no right or privilege will be deemed to be surrendered by implication.
supreme_court_of_the_united_states/documents/04b478ab11f57498.xml	It is a well-settled principle of law that statutes in pari materia are to be construed together; that the different statutes are to be construed as one; that they must be viewed together in all their parts; and if, by any fair construction, the whole can stand together, it is the duty of the court to put that Page 529 construction upon them.
supreme_court_of_the_united_states/documents/059768f706cd2c78.xml	It is well settled that the title to right-of-way and station lands conferred by the general railroad act does not accrue to the company until a map of definite location is filed with the Secretary of the Interior for his approval, or the road is actually constructed, and the rights of one claiming by settlement or occupancy antedating such filing or construction, are superior to those of the railroad.
supreme_court_of_the_united_states/documents/05b056f29996f0ae.xml	It is well settled that, where a party brings an action for a part only of an entire indivisible demand, and recovers judgment, he cannot subsequently maintain an action for another part of the same demand.
supreme_court_of_the_united_states/documents/05b6d7f13a3d53e2.xml	It is well settled that the federal government may employ a corporation as a means to carry into effect the substantive powers granted by the Constitution.
supreme_court_of_the_united_states/documents/05b9c8ac6f35d605.xml	It is a well-settled principle of law that "a complaint should not be dismissed merely because a plaintiff's allegations do not support the particular legal theory he advances, for the court is under a duty to examine the complaint to determine if the allegations provide for relief on any possible theory."
supreme_court_of_the_united_states/documents/064311c4e059a8e8.xml	It is well settled, by repeated decisions of this court, that the power of Congress to exercise exclusive jurisdiction in all cases whatever within the District includes the power of taxation.
supreme_court_of_the_united_states/documents/06b4077f27a79aba.xml	It is well settled that the right to bring a writ of error under the second clause of the twenty-fifth section of the old Judiciary Act is given to the party who claims the right or the title under the statute, the construction of which is drawn in question: it is for him to exercise it or not as he sees fit, to protect his own interests.
supreme_court_of_the_united_states/documents/06efc4a05ce7778c.xml	It is well settled at common law that "the title of an administrator de bonis non extends only to the goods and personal estate, such as leases for years, household goods, c., which remain in specie and were not administered by the first executor or administrator, as also to all debts due and owing to the testator or intestate."
supreme_court_of_the_united_states/documents/072ba9b511cc894f.xml	It is well-settled law, and was ruled by the court below, Page 644 that where a bill is sent to a bank for collection, and is dishonored, that bank may either itself give notice to the prior parties, or may send notice to the owner of the bill, and he may give notice to them.
supreme_court_of_the_united_states/documents/07381d36357862aa.xml	It is well settled that legislative exemptions from taxation are valid, that such exemptions may be perpetual in their duration, and that they are in some cases beyond legislative interference.
supreme_court_of_the_united_states/documents/08f31f510f13512e.xml	It is well settled, where a deed is set aside as void as to existing creditors, that all the creditors, prior and subsequent, share in the fund pro rala .
supreme_court_of_the_united_states/documents/09183a4a5c8c1819.xml	It is well settled that the affiliated group may not take a deduction in the consolidated return which is not available to the particular member corporations.
supreme_court_of_the_united_states/documents/09183a4a5c8c1819.xml	It is well settled that the members of the group remain the "taxpayers."
supreme_court_of_the_united_states/documents/0989433f6ba621bb.xml	It is now well settled that the law is otherwise.
supreme_court_of_the_united_states/documents/09bf9b04eadda0e5.xml	It is well established that this is not a proper basis for a grant of authority, and the application, therefore, must be denied."
supreme_court_of_the_united_states/documents/09dd4b5f0dd9bc91.xml	It is a well settled rule of law that the government is not liable for the nonfeasances or misfeasances or negligence of its officers, and that the only remedy to the injured party in such cases is by appeal to Congress.
supreme_court_of_the_united_states/documents/09e199446b5b3644.xml	It is well established that the Fourteenth Amendment prohibits use of coerced confessions in state prosecutions.
supreme_court_of_the_united_states/documents/09feb7080bc61ed7.xml	It is now well settled that a corporation may contract through its agents by parol.
supreme_court_of_the_united_states/documents/0a4c1eb06fe194b0.xml	It is well established that the war power does not remove constitutional limitations safeguarding essential liberties.
supreme_court_of_the_united_states/documents/0a51883ae95498c7.xml	It is now well settled that in an action of debt, judgment may be rendered for less than is demanded in the declaration.
supreme_court_of_the_united_states/documents/0aa59dd4ffd7ec4c.xml	It is well settled that the Equal Protection Adarand Constructors, Inc. v. Peña , 515 U. S. 200 , 227 (1995) (emphasis omitted), and that the Clause's protections apply to administrative as well as legislative acts, see, e.g., Raymond v. Chicago Union Traction Co. , 207 U. S. 20 , 35-36 (1907).
supreme_court_of_the_united_states/documents/0b618796f75ed278.xml	It is a well settled rule that while it is the owner's loss, not the taker's gain, which is the measure of compensation for the property taken ( United States v. Miller, supra; United States v. Chandler-Dunbar Co., supra , p. 81; Boston Chamber of Commerce v. Boston , 217 U.S. 189 , 195 ), not all losses suffered by the owner are compensable under the Fifth Amendment.
supreme_court_of_the_united_states/documents/0c450b4236461c0b.xml	It is well settled that cotenants stand in a certain relation to each other of mutual trust and confidence; that neither will be permitted to act in hostility to the other in reference to the joint estate; and that a distinct title acquired by one will inure to the benefit of all.
supreme_court_of_the_united_states/documents/0c6ef938cd84edfb.xml	It is well settled that, "in the ordinary case, if a witness under compulsion to testify makes disclosures instead of claiming the privilege, the government has not `compelled' him to incriminate himself," Minnesota v. Murphy , 465 U.S. 420 , 427 (1984); "[a]nswers may be compelled regardless of the privilege if there is immunity from federal and state use of the compelled testimony or its fruits in connection with a criminal prosecution against the person testifying," Gardner v. Broderick , 392 U.S. 273 , 276 (1968).
supreme_court_of_the_united_states/documents/0ca4860fa1846efd.xml	It is well established that the theft problem can be addressed effectively by controlling the receiver of, or market in, stolen property.
supreme_court_of_the_united_states/documents/0ccb386841dd387c.xml	It is well settled that in a foreclosure proceeding the complainant cannot make a person who claims adversely to both the mortgagor and mortgagee a party, and litigate and settle his rights in that case.
supreme_court_of_the_united_states/documents/0ccc30132cea1909.xml	It is well settled that an invention may be patented before it is reduced to practice.
supreme_court_of_the_united_states/documents/0d0a92620521ca94.xml	It is well established that "exigent circumstances," including the need to prevent the destruction of evidence, permit police officers to conduct an otherwise permissible search without first obtaining a warrant.
supreme_court_of_the_united_states/documents/0f1e270094963611.xml	It is well settled that under the Federal Constitution, the Federal Government and the States may not tax each other's property.
supreme_court_of_the_united_states/documents/0f4dd3fc97dc1844.xml	It is well settled that " '[w]here Congress includes particular language in one section of a statute but omits it in another section of the same Act, it is generally presumed that Congress acts intentionally and purposely in the disparate inclusion or exclusion.'
